Category,Function,Line Number,File Path,Solidity File Name,Line Content
SWC-101-Integer Overflow and Underflow,addDeposit,L89,DAppSCAN-source/contracts/Runtime_Vеrification-StakeWise/contracts-19da824f44079c2b94c8cca84de77f5bdf3f0e54/contracts/collectors/Solos.sol,Solos.sol,solo.releaseTime = block.timestamp + cancelLockDuration;
SWC-101-Integer Overflow and Underflow,cancelDeposit,L116,DAppSCAN-source/contracts/Runtime_Vеrification-StakeWise/contracts-19da824f44079c2b94c8cca84de77f5bdf3f0e54/contracts/collectors/Solos.sol,Solos.sol,solo.releaseTime = block.timestamp + cancelLockDuration;
SWC-114-Transaction Order Dependence,commit,L139-L181,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol,PoolCommitter.sol,function commit(
SWC-114-Transaction Order Dependence,claim,L187-L201,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol,PoolCommitter.sol,function claim(address user) external override updateBalance {
SWC-128-DoS With Block Gas Limit,executeCommitments,L305-L315,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol,PoolCommitter.sol,while (true) {
SWC-135-Code With No Effects,updateAggregateBalance,L386,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol,PoolCommitter.sol,delete userCommitments[user][i];
SWC-131-Presence of unused variables,N/A,L22,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/SMAOracle.sol,SMAOracle.sol,int256 public price;
SWC-135-Code With No Effects,toWad,L134-L136,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/SMAOracle.sol,SMAOracle.sol,function toWad(int256 x) private view returns (int256) {
SWC-114-Transaction Order Dependence,rug,L160,DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/vesting-a02cbd5e73e629b5d80c0af0202a3ee6f18d0216/contracts/Vesting.sol,Vesting.sol,"function rug(address account, uint256 scheduleId) external onlyOwner {"
SWC-135-Code With No Effects,N/A,L72 - L74,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/pools/ActionPools.sol,ActionPools.sol,receive() external payable {
SWC-104-Unchecked Call Return Value,safeTokenTransfer,L372,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/pools/ActionPools.sol,ActionPools.sol,"_token.transfer(_to, value);"
SWC-114-Transaction Order Dependence,updatePool,L241,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyMDex.sol,StrategyMDex.sol,"uint256 newRewardBase = utils.getTokenIn(rewardToken, newRewards, pool.baseToken);"
SWC-114-Transaction Order Dependence,getAmountOut,L345,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol,StrategyUtils.sol,"uint256[] memory result = router.getAmountsIn(_amountOut, path);"
SWC-114-Transaction Order Dependence,getTokenInTo,L395,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/strategies/StrategyUtils.sol,StrategyUtils.sol,"uint256[] memory result = router.swapExactTokensForTokens(_amountIn, amountOutMin, path, _toAddress, block.timestamp.add(60));"
SWC-114-Transaction Order Dependence,buyback,L66,DAppSCAN-source/contracts/SlowMist-Booster-Protocol_智能安全审计报告/boosterProtocol-946b15629c410d706856584f3aa04001d6a55bd2/contracts/utils/BuybackBooToken.sol,BuybackBooToken.sol,"result = router.swapExactTokensForTokens(_value, 0, path, address(this), block.timestamp.add(60));"
SWC-107-Reentrancy,withdraw,L121 - L153,DAppSCAN-source/contracts/SlowMist-CFFv2 Smart Contract Security Audit Report/cff-contract-v2-c86bef3f13c7585f547f9cd0ca900f94664e96b7/contracts/core/CFVault.sol,CFVault.sol,function withdraw(uint256 _amount) public{
SWC-120-Weak Sources of Randomness from Chain Attributes,_redeemSinglePrize,L156,DAppSCAN-source/contracts/SlowMist-DODO-MiningV3 and NFT Smart Contract Security Audit Report/contractV2-453e323af65f0a666f7d9c2dfd01b9d32ea19533/contracts/DODODrops/DODODropsV2/DODODrops.sol,DODODrops.sol,"random = uint256(keccak256(abi.encodePacked(_REVEAL_RN_, msg.sender, balanceOf(msg.sender).add(curNo + 1)))) % range;"
SWC-128-DoS With Block Gas Limit,_updateAllReward,L260-L262,DAppSCAN-source/contracts/SlowMist-DODO-MiningV3 and NFT Smart Contract Security Audit Report/contractV2-c7202eeae724783f572232a1d80b6b9082ee90b1/contracts/DODOToken/DODOMineV3/BaseMine.sol,BaseMine.sol,for (uint256 i = 0; i < len; i++) {
SWC-120-Weak Sources of Randomness from Chain Attributes,_getRandomNum,L175,DAppSCAN-source/contracts/SlowMist-DODO-NFTPool Smart Contract Security Audit Report/contractV2-e16ceb038ed6bf070ea75d9359c7ad54e6f3e226/contracts/NFTPool/impl/BaseFilterV1.sol,BaseFilterV1.sol,"keccak256(abi.encodePacked(tx.origin, blockhash(block.number - 1), gasleft()))"
SWC-113-DoS with Failed Call,delegateBatch,L143 - L146,DAppSCAN-source/contracts/SlowMist-eden-network Smart Contract Security Audit Report/governance-e7b55f6e3f9c0d3ede7fd8bb39ae4fa7a4f4e79e/contracts/DistributorGovernance.sol,DistributorGovernance.sol,for(uint i; i< producers.length; i++) {
SWC-107-Reentrancy,lock,L66 - L80,DAppSCAN-source/contracts/SlowMist-ForTube2.0 Smart Contract Security Audit Report/bond-854527d0ea7ad2ddd3504b4d4ae3fcb57cb6445d/contracts/PRA.sol,PRA.sol,function lock() external {
SWC-113-DoS with Failed Call,massUpdatePools,L182 - L184,DAppSCAN-source/contracts/SlowMist-SmoothyV1 Smart Contract Security Audit Report/smoothy-contract-f50450aa09f5031be5f7f330f527333571982d65/contracts/liquidity-mining/SmoothyMasterV1.sol,SmoothyMasterV1.sol,for (uint256 pid = 0; pid < length; ++pid) {
SWC-104-Unchecked Call Return Value,_depositFrom,L254,DAppSCAN-source/contracts/SlowMist-Starcrazy Smart Contract Security Audit Report/starcrazy-contracts-e9e11d234ac065726e108a73dfcd5efbad26f2c5/contract/AlianaMinting.sol,AlianaMinting.sol,"insert(user.amountToken, _tokenId, _amount);"
SWC-114-Transaction Order Dependence,stake,L717-L723,DAppSCAN-source/contracts/SlowMist-wault.finance(WUSD) Smart Contract Security Audit Report/WUSD-91c541c2f1c0ac781ddcfb2be6a62555a5e1e8d1/WUSDMaster.sol,WUSDMaster.sol,wswapRouter.swapExactTokensForTokensSupportingFeeOnTransferTokens(
SWC-108-State Variable Default Visibility,EtherFund,L32 - L40,DAppSCAN-source/contracts/Smartdec-BCShop Smart Contracts Security Analysis/bcshop.io-3023172e3192b317e291a68bc191840e6b5e462c/contracts/shop/EtherFund.sol,EtherFund.sol,"function EtherFund(address receiver1, uint16 share1, address receiver2, uint16 share2) {"
SWC-101-Integer Overflow and Underflow,EtherFund,L34,DAppSCAN-source/contracts/Smartdec-BCShop Smart Contracts Security Analysis/bcshop.io-3023172e3192b317e291a68bc191840e6b5e462c/contracts/shop/EtherFund.sol,EtherFund.sol,require(share1 + share2 == 1000);
SWC-125-Incorrect Inheritance Order,N/A,L13,DAppSCAN-source/contracts/Smartdec-Boomstarter Smart Contracts Security Review/boomstarter-ico-ec2d28f0c3243b8f782cbd44522b5a9ca0fc22a8/contracts/BoomstarterICO.sol,BoomstarterICO.sol,"contract BoomstarterICO is ArgumentsChecker, ReentrancyGuard, EthPriceDependentForICO, IICOInfo, IMintableToken {"
SWC-135-Code With No Effects,BoomstarterICO,L128,DAppSCAN-source/contracts/Smartdec-Boomstarter Smart Contracts Security Review/boomstarter-ico-ec2d28f0c3243b8f782cbd44522b5a9ca0fc22a8/contracts/BoomstarterICO.sol,BoomstarterICO.sol,m_deployer = msg.sender;
SWC-103-Floating Pragma,N/A,L2,DAppSCAN-source/contracts/Smartdec-Opium Smart Contracts Security Analysis/opium-contracts-60ff6f80996b83f6ad19c35b74480fef34f7dc03/contracts/Core.sol,Core.sol,pragma solidity ^0.5.4;
SWC-128-DoS With Block Gas Limit,getTransactionIds,L389,DAppSCAN-source/contracts/Smartdec-SONM Smart Contracts Security Analysis/core-8b349d25214c6c600f4724e3e9ed3dbc57f9ae63/blockchain/source/contracts/MultiSigWallet.sol,MultiSigWallet.sol,for (i = from; i < to; i++)
SWC-102-Outdated Compiler Version,N/A,L2,DAppSCAN-source/contracts/Smartdec-TokenBridge (by POA Network) Smart Contracts Security Analysis/tokenbridge-contracts-bbb97a63c900f03a902d0e82358abac3b294e4d9/contracts/ERC677.sol,ERC677.sol,pragma solidity 0.4.24;
SWC-110-Assert Violation,random,L48-L50,DAppSCAN-source/contracts/Smartdec-TokenBridge (by POA Network) Smart Contracts Security Analysis/tokenbridge-contracts-bbb97a63c900f03a902d0e82358abac3b294e4d9/contracts/upgradeable_contracts/BaseFeeManager.sol,BaseFeeManager.sol,function random(uint256 _count) public view returns(uint256) {
SWC-135-Code With No Effects,,L159-L161   ,DAppSCAN-source/contracts/Smartdec-TokenBridge (by POA Network) Smart Contracts Security Analysis/tokenbridge-contracts-bbb97a63c900f03a902d0e82358abac3b294e4d9/contracts/upgradeable_contracts/erc20_to_erc20/HomeBridgeErcToErc.sol,HomeBridgeErcToErc.sol,function () payable public {
SWC-135-Code With No Effects,N/A,L7,DAppSCAN-source/contracts/Smartdec-РumaPay Smart Contracts Security Analysis/smart-contracts-5eb99b1a94d9e5d98873fb4338b97943b9821569/contracts/PumaPayPullPayment.sol,PumaPayPullPayment.sol,"import ""openzeppelin-solidity/contracts/token/ERC20/ERC20Mintable.sol"";"
SWC-128-DoS With Block Gas Limit,addMaintainers,L82 - L84,DAppSCAN-source/contracts/Solidified-2Key [14.10.2019]/contracts-de171eb80e9ce1c6566a5d782f0a0549ab0151ad/contracts/2key/singleton-contracts/TwoKeyMaintainersRegistry.sol,TwoKeyMaintainersRegistry.sol,for(uint i=0; i<numberOfMaintainers; i++) {
SWC-128-DoS With Block Gas Limit,removeMaintainers,L101 - L104,DAppSCAN-source/contracts/Solidified-2Key [14.10.2019]/contracts-de171eb80e9ce1c6566a5d782f0a0549ab0151ad/contracts/2key/singleton-contracts/TwoKeyMaintainersRegistry.sol,TwoKeyMaintainersRegistry.sol,for(uint i=0; i<numberOfMaintainers; i++) {
SWC-104-Unchecked Call Return Value,convert,L463,DAppSCAN-source/contracts/Solidified-Aztec Element Bridge/aztec-connect-bridges-ac2e7194b5887ea11a607b4cf8de0547b3d7fdd0/src/bridges/element/ElementBridge.sol,ElementBridge.sol,uint256 principalTokensAmount = IVault(balancerAddress).swap(
SWC-104-Unchecked Call Return Value,wrapETH,L115,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol,LidoBridge.sol,"curvePool.exchange{value: inputValue}(curveETHIndex, curveStETHIndex, inputValue, minOutput);"
SWC-104-Unchecked Call Return Value,wrapETH,L119,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol,LidoBridge.sol,lido.submit{value: inputValue}(referral);
SWC-104-Unchecked Call Return Value,wrapETH,L124,DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol,LidoBridge.sol,uint256 outputStETHBalance = IERC20(address(lido)).balanceOf(address(this));
SWC-103-Floating Pragma,N/A,L2,DAppSCAN-source/contracts/Solidified-CultosCoin (2)/token-28c0a18571f2804ff42ed76fc0ec8749341dfc00/CultosCoin.sol,CultosCoin.sol,pragma solidity >=0.8.8 <0.8.9;
SWC-135-Code With No Effects,setDripDuration,L92-L93,DAppSCAN-source/contracts/Solidified-Origin Governance/origin-dollar-30564e25d640749af447fb9e5d7c4fb00c37779f/contracts/contracts/harvest/Dripper.sol,Dripper.sol,dripDuration = uint192(_durationSeconds);
SWC-128-DoS With Block Gas Limit,harvest,L224-L233,DAppSCAN-source/contracts/Solidified-Origin Governance/origin-dollar-30564e25d640749af447fb9e5d7c4fb00c37779f/contracts/contracts/harvest/Harvester.sol,Harvester.sol,function harvest() external onlyGovernor nonReentrant {
SWC-131-Presence of unused variables,_harvestAndSwap,L314,DAppSCAN-source/contracts/Solidified-Origin Governance/origin-dollar-30564e25d640749af447fb9e5d7c4fb00c37779f/contracts/contracts/harvest/Harvester.sol,Harvester.sol,IStrategy strategy = IStrategy(_strategyAddr);
SWC-128-DoS With Block Gas Limit,setOracleAddress,L73 - L79,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGAtomicSwap.sol,OKLGAtomicSwap.sol,while (_index + _start < _start + _numLoops) {
SWC-128-DoS With Block Gas Limit,getAccountById,L47 - L51,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGPasswordManager.sol,OKLGPasswordManager.sol,for (uint256 _i = 0; _i < _userInfo.length; _i++) {
SWC-120-Weak Sources of Randomness from Chain Attributes,drawWinner,L115 - L159,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGRaffle.sol,OKLGRaffle.sol,require(
SWC-107-Reentrancy,withdrawLockedTokens,L126,DAppSCAN-source/contracts/Solidity_Finance-OKLG - Smart Contract/contracts-e167d0d742d21bcc62d7a5b770a1f0ed1cf31eca/contracts/OKLGTokenLocker.sol,OKLGTokenLocker.sol,_locker.amountWithdrawn += _locker.isNft ? 1 : _amountOrTokenId;
SWC-135-Code With No Effects,N/A,L939,DAppSCAN-source/contracts/Solidity_Finance-RevomonVR Smart Contract/Contracts-9d0da49342a1a87b6cafebd4945612c2cfb8669d/RevomonToken.sol,RevomonToken.sol,"contract RevomonToken is ERC20Capped, ERC20Burnable, ERC1363, Roles, TokenRecover {"
SWC-113-DoS with Failed Call,_matchOrders,L432 - L548,DAppSCAN-source/contracts/Trail_of_Bits-0x-protocol/0x-monorepo-abd479dc68fa75719647db261130418725fd40d5/contracts/exchange/contracts/src/MixinMatchOrders.sol,MixinMatchOrders.sol,function _settleMatchedOrders(
SWC-114-Transaction Order Dependence,setSignatureValidatorApproval,L76 - L92,DAppSCAN-source/contracts/Trail_of_Bits-0x-protocol/0x-monorepo-abd479dc68fa75719647db261130418725fd40d5/contracts/exchange/contracts/src/MixinSignatureValidator.sol,MixinSignatureValidator.sol,function setSignatureValidatorApproval(
SWC-101-Integer Overflow and Underflow,safeGetPartialAmountFloor,L57,DAppSCAN-source/contracts/Trail_of_Bits-0x-protocol/0x-monorepo-abd479dc68fa75719647db261130418725fd40d5/contracts/exchange-libs/contracts/src/LibMath.sol,LibMath.sol,// SWC-101-Integer Overflow and Underflow: L57
SWC-101-Integer Overflow and Underflow,_addTransaction,L303,DAppSCAN-source/contracts/Trail_of_Bits-0x-protocol/0x-monorepo-abd479dc68fa75719647db261130418725fd40d5/contracts/multisig/contracts/src/MultiSigWallet.sol,MultiSigWallet.sol,transactionCount += 1;
SWC-101-Integer Overflow and Underflow,pastTimeLock,L55 - L58,DAppSCAN-source/contracts/Trail_of_Bits-0x-protocol/0x-monorepo-abd479dc68fa75719647db261130418725fd40d5/contracts/multisig/contracts/src/MultiSigWalletWithTimeLock.sol,MultiSigWalletWithTimeLock.sol,require(
SWC-104-Unchecked Call Return Value,_deposit,L178,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/xMPH.sol,xMPH.sol,"mph.transferFrom(msg.sender, address(this), _mphAmount);"
SWC-104-Unchecked Call Return Value,_withdraw,L196,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/xMPH.sol,xMPH.sol,"mph.transfer(msg.sender, mphAmount);"
SWC-104-Unchecked Call Return Value,_distributeReward,L212,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/xMPH.sol,xMPH.sol,// SWC-104-Unchecked Call Return Value: L212
SWC-107-Reentrancy,getPriceAnd24HourVolume,L34 - L60,DAppSCAN-source/contracts/Trail_of_Bits-ampleforth/market-oracle-888fccaf05786f3f7f49e18ff040f911d44906f4/contracts/MarketOracle.sol,MarketOracle.sol,function getPriceAnd24HourVolume()
SWC-101-Integer Overflow and Underflow,removeSourceAtIndex,L143,DAppSCAN-source/contracts/Trail_of_Bits-ampleforth/market-oracle-888fccaf05786f3f7f49e18ff040f911d44906f4/contracts/MarketOracle.sol,MarketOracle.sol,_whitelist.length--;
SWC-105-Unprotected Ether Withdrawal,conditionPspDapiUpdate,L471-L487,DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/dapis/DapiServer.sol,DapiServer.sol,function conditionPspDapiUpdate(
SWC-114-Transaction Order Dependence,setRequesterBlockStatus,L284-L292,DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/monetization/RequesterAuthorizerWhitelisterWithToken.sol,RequesterAuthorizerWhitelisterWithToken.sol,// SWC-114-Transaction Order Dependence: L284-L292
SWC-133-Hash Collisions With Multiple Variable Length Arguments,,L137-L147,DAppSCAN-source/contracts/Trail_of_Bits-API3/airnode-991af4d69e82c1954a5c6c8e247cde8eb76101de/packages/airnode-protocol-v1/contracts/protocol/StorageUtils.sol,StorageUtils.sol,abi.encodePacked(
SWC-121-Missing Protection against Signature Replay Attacks,confidentialApprove,L108-L125,DAppSCAN-source/contracts/Trail_of_Bits-aztec/AZTEC-c3f49df54849cd2e91a9ba4937d895179e7c283d/packages/protocol/contracts/ERC1724/base/ZkAssetBase.sol,ZkAssetBase.sol,function confidentialApprove(
SWC-101-Integer Overflow and Underflow,pastTimeLock,L54-L60,DAppSCAN-source/contracts/Trail_of_Bits-aztec/AZTEC-c3f49df54849cd2e91a9ba4937d895179e7c283d/packages/protocol/contracts/MultiSig/MultiSigWalletWithTimeLock.sol,MultiSigWalletWithTimeLock.sol,modifier pastTimeLock(uint256 transactionId) {
SWC-101-Integer Overflow and Underflow,calcPoolOutGivenSingleIn,L143,DAppSCAN-source/contracts/Trail_of_Bits-BalancerCore/balancer-core-942a51e202cc5bf9158bad77162bc72aa0a8afaf/contracts/BMath.sol,BMath.sol,"uint newPoolSupply = bmul(poolRatio, poolSupply);"
SWC-101-Integer Overflow and Underflow,joinPool,L377,DAppSCAN-source/contracts/Trail_of_Bits-BalancerCore/balancer-core-942a51e202cc5bf9158bad77162bc72aa0a8afaf/contracts/BPool.sol,BPool.sol,"uint ratio = bdiv(poolAmountOut, poolTotal);"
SWC-101-Integer Overflow and Underflow,exitPool,L403,DAppSCAN-source/contracts/Trail_of_Bits-BalancerCore/balancer-core-942a51e202cc5bf9158bad77162bc72aa0a8afaf/contracts/BPool.sol,BPool.sol,"uint pAiAfterExitFee = bsub(poolAmountIn, exitFee);"
SWC-112-Delegatecall to Untrusted Callee,author,L130,DAppSCAN-source/contracts/Trail_of_Bits-CompliFi/complifi-protocol-v1-912e93014aa16a9b6987556d971ed2b599b8cba7/contracts/DerivativeSpecification.sol,DerivativeSpecification.sol,author_ = _author;
SWC-114-Transaction Order Dependence,initialize,L175 - L189,DAppSCAN-source/contracts/Trail_of_Bits-CompliFi/complifi-protocol-v1-912e93014aa16a9b6987556d971ed2b599b8cba7/contracts/Vault.sol,Vault.sol,function initialize(int256[] calldata _underlyingStarts) external {
SWC-114-Transaction Order Dependence,initialize,L46 - L79,DAppSCAN-source/contracts/Trail_of_Bits-CompliFi/complifi-protocol-v1-912e93014aa16a9b6987556d971ed2b599b8cba7/contracts/VaultFactory.sol,VaultFactory.sol,function initialize(
SWC-102-Outdated Compiler Version,N/A,L2,DAppSCAN-source/contracts/Trail_of_Bits-dharma-smartwallet/dharma-smart-wallet-b1d510d03b97a9c8457b9c0b9c91568a09ccc95d/contracts/account-recovery/DharmaAccountRecoveryManager.sol,DharmaAccountRecoveryManager.sol,"pragma solidity 0.5.11; // optimization runs: 200, evm version: petersburg"
SWC-128-DoS With Block Gas Limit,_getSaltAndTarget,L130 - L170,DAppSCAN-source/contracts/Trail_of_Bits-dharma-smartwallet/dharma-smart-wallet-b1d510d03b97a9c8457b9c0b9c91568a09ccc95d/contracts/factories/smart-wallet/DharmaSmartWalletFactoryV1.sol,DharmaSmartWalletFactoryV1.sol,function _getSaltAndTarget(
